Department,Country,Brand,SKU ID,SKU Name,Size,Tags
1703 WAFERS & CORN STICKS,UKRAINE,ROSHEN,4.82308E+12,WAFERS ROSHEN CONDENSED MILK,216G,
1703 WAFERS & CORN STICKS,UKRAINE,ROSHEN,4.82308E+12,WAFERS ROSHEN CHOCOLATE,216G,
1703 WAFERS & CORN STICKS,UKRAINE,ROSHEN,4.82308E+12,WAFER ROSHEN COCOA MILK,216G,
1703 WAFERS & CORN STICKS,UKRAINE,ROSHEN,4.82308E+12,WAFERS ROSHEN ROLLS KONAFET COCONUT,140G,
1703 WAFERS & CORN STICKS,UKRAINE,GOLSKI,4.82009E+12,WAFER GOLSKI MIIO ROLLS,180G,
1703 WAFERS & CORN STICKS,UKRAINE,GOLSKI,4.82009E+12,WAFERS GOLSKI ROLLS CHOCOLATE,200G,
1703 WAFERS & CORN STICKS,UKRAINE,GOLSKI,4.82009E+12,WAFER GOLSKI ROLLS BAKED MILK,200G,
1703 WAFERS & CORN STICKS,RUSSIA,ROT FRONT,4.60552E+12,WAFERS ROT FRONT KOROVKA HALVA,150G,
1703 WAFERS & CORN STICKS,RUSSIA,BABAEVSKIY,4.75001E+12,WAFER CAKE BABAEVSKIY BELOCHKA,220G,
1703 WAFERS & CORN STICKS,RUSSIA,OBOZHAYKA,4.60102E+12,WAFERS OBOZHAYKA CREME BRULEE,225G,
1703 WAFERS & CORN STICKS,RUSSIA,OBOZHAYKA,4.60102E+12,WAFERS OBOZHAYKA CREAM,225G,
1703 WAFERS & CORN STICKS,RUSSIA,OBOZHAYKA,4.60102E+12,WAFERS OBOZHAYKA MILK COFFEE,225G,
1703 WAFERS & CORN STICKS,RUSSIA,OBOZHAYKA,4.60102E+12,WAFERS OBOZHAYKA BAKED MILK,225G,
1703 WAFERS & CORN STICKS,RUSSIA,OBOZHAYKA,4.60102E+12,WAFERS OBOZHAYKA CHOCOLATE,225G,
1703 WAFERS & CORN STICKS,RUSSIA,KRASNYI OKTYABR,4.60714E+12,WAFER CAKE RED OCTOBER MISHKA KOSOLAPIY,220G,
1703 WAFERS & CORN STICKS,RUSSIA,KRASNYI OKTYABR,4.60552E+12,WAFER CAKE RED OCTOBER ALENKA ALMOND SALTED CARAMEL,250G,
1703 WAFERS & CORN STICKS,RUSSIA,KRASNYI OKTYABR,4.60714E+12,WAFER CAKE RED OCTOBER ALENKA,250G,
1703 WAFERS & CORN STICKS,RUSSIA,KRASNYI OKTYABR,4.60552E+12,WAFER CAKE ALENKA CAKE CREAM ALMOND,250G,
1703 WAFERS & CORN STICKS,RUSSIA,KOROVKA,4.60714E+12,WAFER CAKE KOROVKA BAKED MILK,200G,
1703 WAFERS & CORN STICKS,RUSSIA,KOROVKA,4.60008E+12,WAFERS KOROVKA CHOCOLATE,150G,
1703 WAFERS & CORN STICKS,RUSSIA,KOROVKA,4.6055E+12,WAFERS KOROVKA BAKED MILK,300G,
1703 WAFERS & CORN STICKS,RUSSIA,KOROVKA,4.60008E+12,WAFERS KOROVKA BAKED MILK,150G,
1703 WAFERS & CORN STICKS,RUSSIA,KOROVKA,4.6055E+12,WAFERS KOROVKA CHOCOLATE,300G,
1703 WAFERS & CORN STICKS,RUSSIA,PELICAN,4.65009E+12,CORN STICKS PELICAN POWDERED SUGAR,150G,
1703 WAFERS & CORN STICKS,RUSSIA,PELICAN,4.65009E+12,CORN STICKS PELICAN FOR GIRLS,75G,
1703 WAFERS & CORN STICKS,RUSSIA,PELICAN,4.65009E+12,CORN STICKS PELICAN FOR BOYS SURPRISE,75G,
1703 WAFERS & CORN STICKS,RUSSIA,AKKOND,4.60065E+12,WAFER AKKOND ASSORTI CAKES OTLOMI,250G,
1703 WAFERS & CORN STICKS,RUSSIA,RUZIK,4.60701E+12,CORN STICKS RUZIK MAKSI,150G,
1703 WAFERS & CORN STICKS,RUSSIA,RUZIK,4.60701E+12,CORN STICKS RUZIK CONDENSED MILK,90G,
1703 WAFERS & CORN STICKS,RUSSIA,RUZIK,4.60701E+12,CORN STICKS RUZIK VANILLA,90G,
1703 WAFERS & CORN STICKS,ITALY,LOACKER,076580003779,WAFERS LOACKER DARK ORANGE,100G,
1703 WAFERS & CORN STICKS,ITALY,LOACKER,076580153535,COOKIES LOACKER TORTINA WHITE,125G,
1703 WAFERS & CORN STICKS,ITALY,LOACKER,076580003762,WAFERS LOACKER W COCONUT PATISS,100G,
1703 WAFERS & CORN STICKS,ITALY,FEINY BISCUITS,9.00286E+12,WAFERS FEINY BISCUITS MIGNON HAZELNUT,200G,
1703 WAFERS & CORN STICKS,ITALY,LAGO,6.94649E+11,WAFERS LAGO PARTY VANILLA CREAM,250G,
1703 WAFERS & CORN STICKS,ITALY,LAGO,6.94649E+11,WAFERS LAGO PARTY STRAWBERRY FLAVORED CREAM,250G,
1703 WAFERS & CORN STICKS,ITALY,LAGO,6.94649E+11,WAFERS LAGO PARTY DULCE DE LECHE CREAM,250G,
1703 WAFERS & CORN STICKS,ITALY,LAGO,6.94649E+11,WAFERS LAGO PARTY HAZELNUT,250G,
1703 WAFERS & CORN STICKS,ITALY,LAGO,6.94649E+11,WAFERS LAGO PARTY CAPPUCCINO,250G,
1703 WAFERS & CORN STICKS,ITALY,LAGO,6.94649E+11,WAFERS LAGO PARTY LEMON FLAVORED CREAM,250G,
1703 WAFERS & CORN STICKS,ITALY,LAGO,6.94649E+11,WAFERS LAGO PARTY CHOCOLATE,250G,
1703 WAFERS & CORN STICKS,CROATIA,KRAS,6.16618E+11,WAFERS KRAS NAPOLITANKE CHOCOLATE,500G,
1703 WAFERS & CORN STICKS,CROATIA,KRAS,3.8501E+12,WAFERS KRAS NAPOLITANKE HAZELNUT,420G,
1703 WAFERS & CORN STICKS,CROATIA,KRAS,3.8501E+12,WAFERS KRAS NAPOLITANKE CHOCOLATE,420G,
1703 WAFERS & CORN STICKS,CROATIA,KRAS,3.8501E+12,WAFERS KRAS NAPOLITANKE COCOA&MILK,420G,
1703 WAFERS & CORN STICKS,CROATIA,KRAS,3.8501E+12,WAFER KRAS NAPOLITANKE COCOA CHOC 420G,420G,
1703 WAFERS & CORN STICKS,CROATIA,KRAS,7.33426E+11,WAFERS KRAS NAPOLITANKE CHOCOLATE,330G,
1703 WAFERS & CORN STICKS,POLAND,MILKA,070221006990,WAFERS MILKA CHOCO WAFER,150G,
1703 WAFERS & CORN STICKS,POLAND,WEDEL,5.90159E+12,WAFER CAKE WEDEL WEDLOWSKY,250G,
1703 WAFERS & CORN STICKS,AUSTRIA,LOACKER,076580004875,WAFERS LOACKER QUADR CAPPUCCINO,220G,
1703 WAFERS & CORN STICKS,AUSTRIA,LOACKER,076580007210,WAFERS LOACKER HAZELNUT,175G,
1703 WAFERS & CORN STICKS,AUSTRIA,LOACKER,076580004912,WAFERS LOACKER QUADRATINI HAZELNUT,250G,
1703 WAFERS & CORN STICKS,AUSTRIA,LOACKER,076580004943,WAFERS LOACKER QUADRATINI VANILLA,250G,
1703 WAFERS & CORN STICKS,AUSTRIA,FEINY BISCUITS,9.00286E+12,WAFERS FEINY BISCUITS VANILLA CREAM,250G,
1703 WAFERS & CORN STICKS,AUSTRIA,FEINY BISCUITS,9.00286E+12,WAFER FEINY BISCUITS COCOA,250G,
1703 WAFERS & CORN STICKS,TURKEY,FLORIA,6.82671E+11,WAFER FLORIA VANILLA CUBE,200G,
1703 WAFERS & CORN STICKS,TURKEY,FLORIA,6.82671E+11,WAFER FLORIA HAZELNUT CUBE,200G,
1703 WAFERS & CORN STICKS,TURKEY,FLORIA,6.82671E+11,WAFER FLORIA ORANGE CUBE,200G,
1703 WAFERS & CORN STICKS,TURKEY,TOREN,8.69744E+12,WAFERS TOREN CARRE COCOA,125G,
1703 WAFERS & CORN STICKS,TURKEY,TOREN,8.69744E+12,WAFERS TOREN CARRE COCONUT,125G,
1703 WAFERS & CORN STICKS,TURKEY,TOREN,8.69744E+12,WAFERS TOREN CARRE COCONUT,250G,
1703 WAFERS & CORN STICKS,TURKEY,TOREN,8.69744E+12,WAFERS TOREN CARRE HAZELNUT,250G,
1703 WAFERS & CORN STICKS,MACEDONIA,VINCINNI,5.31012E+12,WAFERS VINCINNI NAPOLITAN CUBES HAZELNUT,250G,
1703 WAFERS & CORN STICKS,MACEDONIA,VINCINNI,5.31012E+12,WAFER VINCINNI NAPOLITAN CUBES COCOA 250G,250G,
1703 WAFERS & CORN STICKS,ROMANIA,GUSTO,5.94187E+12,CORN STICKS GUSTO PUFULETI,85G,
1703 WAFERS & CORN STICKS,ROMANIA,GUSTO,6.42021E+12,CORN STICKS GUSTO MEGA SURPRISE,60G,
1703 WAFERS & CORN STICKS,ROMANIA,GUSTO,5.94187E+12,CORN STICKS GUSTO CHEESE,80G,
1703 WAFERS & CORN STICKS,ROMANIA,GUSTO,5.94187E+12,CORN STICKS GUSTO MILK SWEET,80G,
1703 WAFERS & CORN STICKS,ROMANIA,GUSTO,5.94187E+12,CORN STICKS GUSTO SOUR CREAM&ONION,80G,
1703 WAFERS & CORN STICKS,ROMANIA,GUSTO,5.94187E+12,CORN STICKS GUSTO PAPRIKA,80G,
1703 WAFERS & CORN STICKS,UZBEKISTAN,CRAFERS,4.78011E+12,WAFERS CRAFERS PLOMBIR CHOCO ICE CREAM,200G,
1703 WAFERS & CORN STICKS,UZBEKISTAN,CRAFERS,4.78011E+11,WAFERS CRAFERS PLOMBIR DARK,200G,
1703 WAFERS & CORN STICKS,UZBEKISTAN,CRAFERS,4.78011E+12,WAFERS CRAFERS PLOMBIR WHITE ICE CREAM,200G,
1703 WAFERS & CORN STICKS,UZBEKISTAN,CRAFERS,4.78011E+12,WAFERS CRAFERS PLOMBIR WHITE ICE CREAM,400G,
1703 WAFERS & CORN STICKS,UZBEKISTAN,CRAFERS,4.78011E+12,WAFERS CRAFERS PLOMBIR DARK,400G,
1703 WAFERS & CORN STICKS,UKRAINE,SVITOCH,8.44529E+12,WAFER SVITOCH ARTEK CLASSIC,188G,
1703 WAFERS & CORN STICKS,USA,DOLCETTO,8.19529E+11,WAFER DOLCETTO ROLLS LEMON 85G,85G,
1703 WAFERS & CORN STICKS,USA,DOLCETTO,8.19529E+11,WAFER DOLCETTO CHOCOLATE ROLLS 85G,85G,
1703 WAFERS & CORN STICKS,USA,DOLCETTO,8.19529E+11,WAFER DOLCETTO TIRAMISU 85G,85G,
1703 WAFERS & CORN STICKS,POLAND,JUTRZENKA,5.90035E+12,WAFERS JUTRZENKA FAMILY LEMON,180G,
1703 WAFERS & CORN STICKS,ROMANIA,GUSTO,5.94187E+12,CORN STICKS GUSTO ORGANIC,85G,
1703 WAFERS & CORN STICKS,GREECE,CUCINA&AMORE,7.28119E+11,WAFERS CUCINA&AMORE LEMON ROLL,14.1OZ,
1703 WAFERS & CORN STICKS,GREECE,CUCINA&AMORE,7.28119E+11,WAFERS CUCINA&AMORE CHOCOLATE ROLL,14.1OZ,
1703 WAFERS & CORN STICKS,POLAND,PULASKI,8.20213E+11,WAFERS PULASKI BUTTER ROLL,100G,
1103 DELI COOKERY,USA,KITCHEN,11112,CREPES W NUTELLA & BANANAS STRAWBERRY,EACH,
1103 DELI COOKERY,USA,KITCHEN,11136,CREPES CHICKEN W MOZZARELLA CHEESE/SAUCE MUSHROOMS,EACH,
1103 DELI COOKERY,USA,KITCHEN,11129,CREPES W  HAM/CHEESE/EGG/TOMATO SAUCE,EACH,
1103 DELI COOKERY,USA,KITCHEN,11125,CREPES W CONDENSED MILK AND BANANAS/STRAWBERRY,EACH,
1103 DELI COOKERY,USA,KITCHEN,11131,CREPES W SALTED SALMON/SPINACH/PHILADELPHIA CHEESE/TARTAR SAUCE,EACH,
1103 DELI COOKERY,USA,KITCHEN,11118,CREPES W CARAMEL AND BANANAS/STRAWBERRY,EACH,
1103 DELI COOKERY,USA,KITCHEN,11130,CREPES W SMOKED TURKEY BREAST/MOZZARELLA CHEESE/ 1 EGG/TOMATO SAUCE,EACH,
1103 DELI COOKERY,USA,KITCHEN,11132,CREPES W SALTED SALMON/CUCUMBER/PHILADELPHIA CHEESE/TARTAR SAUCE,EACH,
1103 DELI COOKERY,USA,KITCHEN,11339,LAMB LULA-KEBAB,LB,
1103 DELI COOKERY,USA,KITCHEN,22244,SHAKSHOUKA,EACH,
1103 DELI COOKERY,USA,KITCHEN,11123,CREPES W ORANGE CREAM,EACH,
1103 DELI COOKERY,USA,KITCHEN,85041,CHICKEN LULA-KEBAB,LB,
1103 DELI COOKERY,USA,KITCHEN,57848,DUCK STUFFED W APPLES&PRUNES,EACH,
1103 DELI COOKERY,USA,KITCHEN,11166,CREPES W OUT FILLING,EACH,
1103 DELI COOKERY,USA,KITCHEN,00153,CHCIKEN MINI KEBAB,LB,
1103 DELI COOKERY,USA,KITCHEN,22299,OMELETTE HAM AND CHEESE,EACH,
1103 DELI COOKERY,USA,KITCHEN,22288,OMELETTE SPINACH &CHEESE,EACH,
1103 DELI COOKERY,USA,KITCHEN,57849,DUCK STUFFED (REGULAR MENU ),EACH,
1103 DELI COOKERY,USA,KITCHEN,22266,OMELETTE VEGETABLE,EACH,
1103 DELI COOKERY,USA,KITCHEN,55784,POTATOES MASHED,LB,
1103 DELI COOKERY,USA,KITCHEN,11794,SAUSAGE HOMEMADE PORK,LB,
1103 DELI COOKERY,USA,KITCHEN,22233,CLASSIC BREAKFAST/SUNNY SIDE UP,EACH,
1103 DELI COOKERY,USA,KITCHEN,47106,BOYARSKY-STYLE CHICKEN,LB,
1103 DELI COOKERY,USA,KITCHEN,07090,BEEF TONGUE W/GARLIC,LB,
1103 DELI COOKERY,USA,KITCHEN,11204,PORK GEORGIAN STEW,LB,
1103 DELI COOKERY,USA,KITCHEN,45469,CHICKEN GRILLED,LB,
1103 DELI COOKERY,USA,KITCHEN,11792,SAUSAGE HOMEMADE BLOOD,LB,
1103 DELI COOKERY,USA,KITCHEN,22277,OMELETTE CLASSIC,EACH,
1103 DELI COOKERY,USA,KITCHEN,55788,POTATOES BOILED W GARLIK,LB,
1103 DELI COOKERY,USA,KITCHEN,07459,FISH SMELTS / KORUSHKA,LB,
1103 DELI COOKERY,USA,KITCHEN,11138,SHAWARMA,EACH,
1103 DELI COOKERY,USA,KITCHEN,11796,SAUSAGE HOMEMADE CHICKEN,LB,
1103 DELI COOKERY,USA,KITCHEN,11126,CREPES W J.RASPBERRY  BAN/STRAWBER,EA,
1103 DELI COOKERY,USA,KITCHEN,24159,FISH SALMON MINI KEBAB,LB,
1103 DELI COOKERY,USA,KITCHEN,70113,FISH SALMON BAKED,LB,
1103 DELI COOKERY,USA,KITCHEN,6663,EGGPLANTS FRIED WITH PEPPER,LB,
1103 DELI COOKERY,USA,KITCHEN,11127,CREPES BILD YOUR OWN SWEET,EACH,
1103 DELI COOKERY,USA,KITCHEN,11147,FRESH POMEGRANATE,16OZ,
1103 DELI COOKERY,USA,KITCHEN,11141,FRESH ORANGE,16OZ,
1103 DELI COOKERY,USA,KITCHEN,11146,FRESH GRAPEFRUIT,16OZ,
1103 DELI COOKERY,Not Provided,KITCHEN,44433,COLD LITHUANIAN BEET SOUP,16 OZ,
1103 DELI COOKERY,USA,KITCHEN,11999,SUBS AND WRAPS,EACH,
1103 DELI COOKERY,USA,KITCHEN,11340,HOT BREAD W/CHICKEN GRILL,EACH,
1103 DELI COOKERY,USA,KITCHEN,11199,CREPES W SWEET FILLING,EACH,
1104 DELI SALAD,USA,KITCHEN,55599,HOLODETS BEFF  JELLY BOX,16OZ,
1104 DELI SALAD,USA,KITCHEN,26278,SALAD SALMON POD SHUBOY BOX,16OZ,
1104 DELI SALAD,USA,KITCHEN,26260,ROLL SPINACH  W/SALMON,EA,
1104 DELI SALAD,USA,KITCHEN,11733,ASPIC  BEEF TONGUE BOX,16OZ,
1104 DELI SALAD,USA,KITCHEN,11479,EGGPLANT ROLL BOX,LB,
1104 DELI SALAD,USA,KITCHEN,26259,ROLL SPINACH W/CRAB STICKS,EA,
1104 DELI SALAD,USA,KITCHEN,60101,SALAD BEET,LB,
1104 DELI SALAD,USA,KITCHEN,26265,SAUCE GARLIC WHITE BX,8OZ,
1104 DELI SALAD,USA,KITCHEN,33365,SALAD OLIVIER BOLOGNA,LB,
1104 DELI SALAD,USA,KITCHEN,26266,SAUCE GARLIC WHITE BX,3.25OZ,
1104 DELI SALAD,USA,KITCHEN,23904,SALAD HAWAII BOX,16 OZ,
1104 DELI SALAD,USA,KITCHEN,90466,SALAD HERRING POD SHUBOY,LB,
1104 DELI SALAD,USA,KITCHEN,26269,SAUCE KEBAB BX,8OZ,
1104 DELI SALAD,USA,KITCHEN,26274,SAUCE KEBAB BX,3.25OZ,
1104 DELI SALAD,USA,KITCHEN,20055,SALAD KOREAN CARROTS,LB,
1104 DELI SALAD,USA,KITCHEN,26268,SAUCE BARBECUE BX,8OZ,
1104 DELI SALAD,USA,KITCHEN,26273,SAUCE BARBECUE BX,3.25OZ,
1104 DELI SALAD,USA,KITCHEN,26251,SALAD BABA GANOUSH(EGGPLANT),LB,
1104 DELI SALAD,USA,KITCHEN,26275,SAUCE TAR BX,3.25OZ,
1104 DELI SALAD,USA,KITCHEN,20053,HOLODETS CHICKEN JELLY,LB,
1104 DELI SALAD,USA,KITCHEN,06477,SALAD CHEESE & GARLIC,LB,
1104 DELI SALAD,USA,KITCHEN,33371,SALAD  POLISH W/HAM,LB,
1104 DELI SALAD,USA,KITCHEN,99922,SALAD CABBAGE WITH CARROTS,LB,
1104 DELI SALAD,USA,KITCHEN,39048,SALAD SEAWEED,LB,
1104 DELI SALAD,USA,KITCHEN,11478,EGGPLANT ROLL,LB,
1104 DELI SALAD,USA,KITCHEN,44487,SALAD COLESLAW,LB,
1104 DELI SALAD,USA,KITCHEN,09850,SALAD KANI,LB,
1104 DELI SALAD,USA,KITCHEN,11732,ASPIC OF W FISH BOX,16 OZ,
1104 DELI SALAD,USA,KITCHEN,19881,SALAD MIZERIA,LB,
1104 DELI SALAD,USA,KITCHEN,12547,SALAD FARSHMAK,LB,
1104 DELI SALAD,USA,KITCHEN,66788,SALAD CRAB,LB,
1104 DELI SALAD,USA,KITCHEN,39091,SALAD CUCUMBERS PO KAVKAZSKI,LB,
1104 DELI SALAD,USA,KITCHEN,79051,SALAD LOBIO,LB,
1104 DELI SALAD,USA,KITCHEN,20058,SALAD TUNA,LB,
1104 DELI SALAD,USA,KITCHEN,26270,SAUCE TAR BX,8OZ,
1104 DELI SALAD,USA,KITCHEN,20056,SALAD VINAIGRETTE,LB,
1104 DELI SALAD,USA,KITCHEN,26252,SALAD RADISH W/TONGUE,LB,
1104 DELI SALAD,USA,KITCHEN,55594,SALAD CELENTANO,LB,
1104 DELI SALAD,USA,KITCHEN,33370,SALAD BABY MOZZARELLA,LB,
1104 DELI SALAD,USA,EUROLAND,20046,SALAD HERRING POD SHUBOY BOX,16 OZ,
1104 DELI SALAD,USA,EUROLAND,26127,HOLODETS CHICKEN JELLY BOX,16 OZ,
1104 DELI SALAD,USA,EUROLAND,20051,SALAD KOREAN CARROTS BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,20983,SALAD OLIVIER BOLOGNA BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,21547,SALMON LIGHTLY SALTED BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,20048,SALAD CHEESE & GARLIC BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,20616,SALAD SEAWEED BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,20447,SALAD FISH MIMOZA W/GORBUSCHA,16 OZ,
1104 DELI SALAD,USA,EUROLAND,84904,SALAD GREEK BOX,16 OZ,
1104 DELI SALAD,USA,EUROLAND,20049,SALAD CRAB BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,20047,CHICKEN LIVER PATE,8 OZ,
1104 DELI SALAD,USA,EUROLAND,20455,SALAD OLIVIER CHICKEN BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,26249,SALAD SALMON W/QUAIL PEARLS,16 OZ,
1104 DELI SALAD,USA,EUROLAND,26061,SALAD BEET BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,25306,SALAD DOLMA BOX,8OZ,
1104 DELI SALAD,USA,EUROLAND,20052,SALAD VINAIGRETTE BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,26248,SALAD PROVENCE STYLE W PROSCIUTTO,16 OZ,
1104 DELI SALAD,USA,EUROLAND,26247,SALAD CAESAR BOX,16 OZ,
1104 DELI SALAD,USA,EUROLAND,20043,SALAD FRESH FRUIT ASSORTED BOX,16 OZ,
1104 DELI SALAD,USA,EUROLAND,20044,SALAD F.FRUT PAPAYA&KIWI,16 OZ,
1104 DELI SALAD,USA,EUROLAND,20041,SALAD FRESH FRUIT PINEAPPLE BOX,16 OZ,
1104 DELI SALAD,USA,EUROLAND,20050,SALAD KANI BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,20042,SALAD FRESH FRUIT WATERMELON BOX,16 OZ,
1104 DELI SALAD,USA,EUROLAND,25471,SALMON LIGHTLY SALTED,LB,
1104 DELI SALAD,USA,EUROLAND,27418,SALAD FARSHMAK BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,29963,SALAD MUSHROOMS MARINATED BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,26435,SALAD TUNA BOX,8 OZ,
1104 DELI SALAD,USA,EUROLAND,24043,SALAD LOBIO BOX,8 OZ,
1104 DELI SALAD,GREECE,KITCHEN,62473,SALAD GREEK,LB,
1104 DELI SALAD,Not Provided,KITCHEN,04184,ONION MARINATED BX,8 OZ,
1104 DELI SALAD,USA,KITCHEN,26254,SALAD TURKISH EGGPLANT,LB,
1104 DELI SALAD,USA,KITCHEN,62477,SALAD RADISH & CUCUMBER,LB,
1104 DELI SALAD,USA,EUROLAND,20045,SALAD FRESH FRUIT  MELON BOX,16OZ,
1102 HOT SOUP,USA,KITCHEN,85974,SOUP SMALL,16 OZ,
1102 HOT SOUP,USA,KITCHEN,55560,SOUP BORSCHT,16 OZ,
1102 HOT SOUP,USA,KITCHEN,22248,SOUP CHICKEN,16 OZ,
1102 HOT SOUP,USA,KITCHEN,55538,SOUP MUSHROOM LB,16 OZ,
1102 HOT SOUP,USA,KITCHEN,12589,SOUP BEETROOT SVEKOLNIK,16 OZ,
1102 HOT SOUP,USA,KITCHEN,87752,SOUP KHARCHO,16 OZ,
1102 HOT SOUP,USA,KITCHEN,8223,SOUP OKROSHKA,16 OZ,
1102 HOT SOUP,USA,KITCHEN,00678,SOUP SOLYANKA,16 OZ,
1102 HOT SOUP,USA,KITCHEN,44569,SOUP SPINACH,16 OZ,
1102 HOT SOUP,USA,KITCHEN,00869,SOUP PEA,16 OZ,
1102 HOT SOUP,USA,KITCHEN,32116,SOUP RASSOLNIK,16 OZ,
1102 HOT SOUP,USA,KITCHEN,85873,SOUP SHURPA LAMB,16 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035403,SOUP BORSCHT,32 OZ,
1102 HOT SOUP,USA,EUROLAND,85975,SOUP LARGE,32 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035409,SOUP CHICKEN,32 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035401,SOUP BEETROOT SVEKOLNIK,32 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035404,SOUP SOLYANKA,32 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035412,SOUP KHARCHO,32 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035410,SOUP MUSHROOM,32 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035402,SOUP OKROSHKA,32 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035407,SOUP SPINACH,32 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035406,SOUP FISH SALMON,32 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035408,SOUP PEA,32 OZ,
1102 HOT SOUP,USA,EUROLAND,00025,SOUP FISH SALMON,16 OZ,
1102 HOT SOUP,USA,EUROLAND,09600035411,SOUP RASSOLNIK,32OZ,
1102 HOT SOUP,USA,EUROLAND,09600035413,SOUP SHURPA LAMB,32 OZ,
2502 STORE BAKERY,USA,KITCHEN,87791,HOT PIE STRUDEL POPPY SEEDS HOMEMADE,LB,
2502 STORE BAKERY,USA,KITCHEN,87790,PANCAKE HOMEMADE,LB,
2502 STORE BAKERY,USA,KITCHEN,09921,PIE STRUDEL WALNUT &APPLE,LB,
2502 STORE BAKERY,USA,KITCHEN,11523,PIE FARMER CHEESE & STRAWBERRY,LB,
2502 STORE BAKERY,USA,KITCHEN,16543,PIE ZAPEKANKA FARMER CHEESE,LB,
2502 STORE BAKERY,USA,KITCHEN,31226,PIE CHERRY & CRANBERRY,LB,
2502 STORE BAKERY,USA,KITCHEN,61570,PANCAKES CAVIAR BOX (6PC),EACH,
2502 STORE BAKERY,USA,KITCHEN,04507,HACHAPURI BIG,EACH,
2502 STORE BAKERY,USA,KITCHEN,09923,PIE STRUDEL DRY FRUITS,LB,
2502 STORE BAKERY,USA,KITCHEN,61569,PANCAKES SALMON W CREAM CHEESE (5 PC),EACH,
2502 STORE BAKERY,USA,KITCHEN,55569,PANCAKE CHICKEN & MUSHROOMS,EACH,
2502 STORE BAKERY,USA,KITCHEN,13154,BAKERY SALE EMPLOYEE,EACH,
2502 STORE BAKERY,USA,KITCHEN,36874,PANCAKE FARMER CHEESE,EACH,
2502 STORE BAKERY,USA,KITCHEN,03663,PANCAKE APPLE,EACH,
2502 STORE BAKERY,USA,KITCHEN,07274,PANCAKE CHEESE & CHERRY,EACH,
2502 STORE BAKERY,USA,KITCHEN,61551,PANCAKE BEEF,EACH,
2502 STORE BAKERY,USA,KITCHEN,02163,PANCAKE HAM & CHEESE,EACH,
2502 STORE BAKERY,USA,KITCHEN,50570,PANCAKES CHOCO/CHEES/BANAN BOX,EACH,
2502 STORE BAKERY,USA,KITCHEN,09861,HOT PIE FARMER CHEESE / SYRNIK,EACH,
2502 STORE BAKERY,USA,KITCHEN,50512,HOT PIE CHICKEN,EACH,
2502 STORE BAKERY,USA,KITCHEN,50517,SLOYKA WITH APPLE,EACH,
2502 STORE BAKERY,USA,KITCHEN,50511,HOT PIE POTATO,EACH,
2502 STORE BAKERY,USA,KITCHEN,09927,SLOYKA APRICOT,EACH,
2502 STORE BAKERY,USA,KITCHEN,18196,HOT PIE FRIED POTATO,EACH,
2502 STORE BAKERY,USA,KITCHEN,9910,HOT PIE VATRUSHKA,EA,
2502 STORE BAKERY,USA,KITCHEN,50514,HOT PIE EGGS&ONION,EACH,
2502 STORE BAKERY,USA,KITCHEN,05051,HOT PIE CHERRY,EACH,
2502 STORE BAKERY,USA,KITCHEN,50518,HOT PIE SAUSAGE IN DOUGH,EACH,
2502 STORE BAKERY,USA,KITCHEN,18195,HOT PIE FRIED CABBAGE,EACH,
2502 STORE BAKERY,USA,KITCHEN,61571,PANCAKES  CHEESE W MUSHROOMS (3PC),EACH,
2502 STORE BAKERY,USA,KITCHEN,50569,PANCAKES CHOCO/CHEES/KIWI BX,EACH,
2502 STORE BAKERY,USA,KITCHEN,39079,HOT PIE SAMSA LAMB,EACH,
2502 STORE BAKERY,USA,KITCHEN,50515,HOT PIE CABBAGE,EACH,
2502 STORE BAKERY,USA,KITCHEN,50566,HOT PIE LIVER,EACH,
2502 STORE BAKERY,USA,KITCHEN,04506,HACHAPURI SMALL,EACH,
2502 STORE BAKERY,USA,KITCHEN,50586,HOT PIE BELYASH CHICKEN,EACH,
2502 STORE BAKERY,USA,KITCHEN,13155,DISCOUNT ON BAKERY,EACH,
2502 STORE BAKERY,USA,KITCHEN,13156,DISCOUNT ON STRUDEL,LB,
2504 CAKES,USA,KITCHEN,78988,ECLAIRS VANILLA RING,EACH,
